"No.","Time","Source","Destination","Protocol","Length","Info","OpGroup","OpCode","Bytes","Event Code","Command Opcode","EvBytes","CID","Command Code","DLCI","Frame type","MCC Command Type","Transaction","C/R","Ctype","Opcode","PDU ID","Operation ID","Transaction","Message Type","Signal","ACP SEID","INT SEID","Expected data speed","Opcode","Handle","Value"
"29089","2025-01-03 00:50:55.925693","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","f6:ff","","","","","","","","","","","","","","","","","","",""
"29091","2025-01-03 00:50:55.958193","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","40:00","","","","","","","","","","","","","","","","","","",""
"29093","2025-01-03 00:50:55.968629","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","2c:fe","","","","","","","","","","","","","","","","","","",""
"29095","2025-01-03 00:50:55.977908","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","40:00","","","","","","","","","","","","","","","","","","",""
"29097","2025-01-03 00:50:55.983939","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Controller Commands","LE Set Extended Scan Parameters","41:20","","","41","01:90","","","","","","","","","","","","","","","","","","",""
"29099","2025-01-03 00:50:55.990096","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"29101","2025-01-03 00:50:55.996416","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"29103","2025-01-03 00:50:56.003147","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Controller Commands","LE Set Extended Scan Parameters","41:20","","","41","01:90","","","","","","","","","","","","","","","","","","",""
"29105","2025-01-03 00:50:56.012656","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"29107","2025-01-03 00:50:57.866106","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"29109","2025-01-03 00:50:57.875200","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Controller Commands","LE Set Extended Scan Parameters","41:20","","","41","01:90","","","","","","","","","","","","","","","","","","",""
"29111","2025-01-03 00:50:57.881301","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"29113","2025-01-03 00:50:57.887502","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"29115","2025-01-03 00:50:57.893879","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","","","","","","","","","","","","","","","","","","","",""
"29117","2025-01-03 00:50:57.900138","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","","","","","","","","","","","","","","","","","","","",""
"29119","2025-01-03 00:50:57.906745","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","","","","","","","","","","","","","","","","","","","",""
"29121","2025-01-03 00:52:51.631495","host","controller","HCI_CMD","10","Sent LE Set Random Address","LE Controller Commands","LE Set Random Address","05:20","","","05","18:fd","","","","","","","","","","","","","","","","","","",""
"29123","2025-01-03 00:53:02.733118","host","controller","HCI_CMD","6","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","","","","","","","","","","","","","","","","","","","",""
"29125","2025-01-03 00:53:02.737685","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","aa:fe","","","","","","","","","","","","","","","","","","",""
"29127","2025-01-03 00:53:02.742472","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","40:00","","","","","","","","","","","","","","","","","","",""
"29129","2025-01-03 00:53:02.746273","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","f6:ff","","","","","","","","","","","","","","","","","","",""
"29131","2025-01-03 00:53:02.751217","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","40:00","","","","","","","","","","","","","","","","","","",""
"29133","2025-01-03 00:53:02.756718","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","2c:fe","","","","","","","","","","","","","","","","","","",""
"29135","2025-01-03 00:53:02.761408","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","40:00","","","","","","","","","","","","","","","","","","",""
"29137","2025-01-03 00:53:02.766481","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Controller Commands","LE Set Extended Scan Parameters","41:20","","","41","01:90","","","","","","","","","","","","","","","","","","",""
"29139","2025-01-03 00:53:02.771566","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"29141","2025-01-03 00:53:02.776961","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"29143","2025-01-03 00:53:02.781601","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Controller Commands","LE Set Extended Scan Parameters","41:20","","","41","01:a0","","","","","","","","","","","","","","","","","","",""
"29145","2025-01-03 00:53:02.786728","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"29148","2025-01-03 00:53:08.738629","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"29150","2025-01-03 00:53:08.742176","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Controller Commands","LE Set Extended Scan Parameters","41:20","","","41","01:90","","","","","","","","","","","","","","","","","","",""
"29152","2025-01-03 00:53:08.751945","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"29155","2025-01-03 00:53:17.642893","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"29157","2025-01-03 00:53:17.651247","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Controller Commands","LE Set Extended Scan Parameters","41:20","","","41","01:90","","","","","","","","","","","","","","","","","","",""
"29159","2025-01-03 00:53:17.657507","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"29161","2025-01-03 00:53:17.664076","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"29163","2025-01-03 00:53:17.670123","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","","","","","","","","","","","","","","","","","","","",""
"29165","2025-01-03 00:53:17.677376","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","","","","","","","","","","","","","","","","","","","",""
"29167","2025-01-03 00:53:17.686270","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","","","","","","","","","","","","","","","","","","","",""
"29169","2025-01-03 00:54:58.507424","host","controller","HCI_CMD","6","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","","","","","","","","","","","","","","","","","","","",""
"29171","2025-01-03 00:54:58.516442","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","aa:fe","","","","","","","","","","","","","","","","","","",""
"29173","2025-01-03 00:54:58.522430","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","40:00","","","","","","","","","","","","","","","","","","",""
"29175","2025-01-03 00:54:58.527546","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","f6:ff","","","","","","","","","","","","","","","","","","",""
"29177","2025-01-03 00:54:58.533855","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","40:00","","","","","","","","","","","","","","","","","","",""
"29179","2025-01-03 00:54:58.540035","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","2c:fe","","","","","","","","","","","","","","","","","","",""
"29181","2025-01-03 00:54:58.546304","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","40:00","","","","","","","","","","","","","","","","","","",""
"29183","2025-01-03 00:54:58.552483","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Controller Commands","LE Set Extended Scan Parameters","41:20","","","41","01:90","","","","","","","","","","","","","","","","","","",""
"29185","2025-01-03 00:54:58.558735","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"29187","2025-01-03 00:54:58.565087","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"29189","2025-01-03 00:54:58.571280","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Controller Commands","LE Set Extended Scan Parameters","41:20","","","41","01:a0","","","","","","","","","","","","","","","","","","",""
"29191","2025-01-03 00:54:58.577575","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"29197","2025-01-03 00:55:04.513893","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"29199","2025-01-03 00:55:04.518733","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Controller Commands","LE Set Extended Scan Parameters","41:20","","","41","01:90","","","","","","","","","","","","","","","","","","",""
"29201","2025-01-03 00:55:04.528344","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"29206","2025-01-03 00:55:09.573401","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"29208","2025-01-03 00:55:09.582547","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Controller Commands","LE Set Extended Scan Parameters","41:20","","","41","01:90","","","","","","","","","","","","","","","","","","",""
"29210","2025-01-03 00:55:09.588724","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"29212","2025-01-03 00:55:09.594934","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"29214","2025-01-03 00:55:09.601269","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","","","","","","","","","","","","","","","","","","","",""
"29216","2025-01-03 00:55:09.607500","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","","","","","","","","","","","","","","","","","","","",""
"29218","2025-01-03 00:55:09.614160","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","","","","","","","","","","","","","","","","","","","",""
"29220","2025-01-03 00:56:52.084929","host","controller","HCI_CMD","6","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","","","","","","","","","","","","","","","","","","","",""
"29222","2025-01-03 00:56:52.089951","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","aa:fe","","","","","","","","","","","","","","","","","","",""
"29224","2025-01-03 00:56:52.094877","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","40:00","","","","","","","","","","","","","","","","","","",""
"29226","2025-01-03 00:56:52.099884","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","f6:ff","","","","","","","","","","","","","","","","","","",""
"29228","2025-01-03 00:56:52.104961","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","40:00","","","","","","","","","","","","","","","","","","",""
"29230","2025-01-03 00:56:52.109955","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","2c:fe","","","","","","","","","","","","","","","","","","",""
"29232","2025-01-03 00:56:52.115058","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","40:00","","","","","","","","","","","","","","","","","","",""
"29234","2025-01-03 00:56:52.119977","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Controller Commands","LE Set Extended Scan Parameters","41:20","","","41","01:90","","","","","","","","","","","","","","","","","","",""
"29236","2025-01-03 00:56:52.125350","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"29238","2025-01-03 00:56:52.130132","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"29240","2025-01-03 00:56:52.134971","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Controller Commands","LE Set Extended Scan Parameters","41:20","","","41","01:a0","","","","","","","","","","","","","","","","","","",""
"29242","2025-01-03 00:56:52.139930","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"29245","2025-01-03 00:56:55.279840","host","controller","HCI_CMD","6","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","","","","","","","","","","","","","","","","","","","",""
"29247","2025-01-03 00:56:55.282364","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","4c:00","","","","","","","","","","","","","","","","","","",""
"29249","2025-01-03 00:56:55.284841","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","20:00","","","","","","","","","","","","","","","","","","",""
"29251","2025-01-03 00:56:55.287418","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","aa:fe","","","","","","","","","","","","","","","","","","",""
"29253","2025-01-03 00:56:55.289907","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","40:00","","","","","","","","","","","","","","","","","","",""
"29255","2025-01-03 00:56:55.292447","host","controller","HCI_CMD","11","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","b2:fc","","","","","","","","","","","","","","","","","","",""
"29257","2025-01-03 00:56:55.294926","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","40:00","","","","","","","","","","","","","","","","","","",""
"29267","2025-01-03 00:56:56.570002","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","","","","","","","","","","","","","","","","","","","",""
"29269","2025-01-03 00:56:56.572630","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","","","","","","","","","","","","","","","","","","","",""
"29271","2025-01-03 00:56:56.574931","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","","","","","","","","","","","","","","","","","","","",""
"29346","2025-01-03 00:57:05.291054","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"29348","2025-01-03 00:57:05.296164","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","","","","","","","","","","","","","","","","","","","",""
"29350","2025-01-03 00:57:05.306047","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","","","","","","","","","","","","","","","","","","","",""
"29352","2025-01-03 00:57:05.315503","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","","","","","","","","","","","","","","","","","","","",""
"29354","2025-01-03 00:59:30.128934","host","controller","HCI_CMD","6","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","","","","","","","","","","","","","","","","","","","",""
"29356","2025-01-03 00:59:30.133640","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","aa:fe","","","","","","","","","","","","","","","","","","",""
"29358","2025-01-03 00:59:30.138696","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","40:00","","","","","","","","","","","","","","","","","","",""
"29360","2025-01-03 00:59:30.143580","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","f6:ff","","","","","","","","","","","","","","","","","","",""
"29362","2025-01-03 00:59:30.148607","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","40:00","","","","","","","","","","","","","","","","","","",""
"29364","2025-01-03 00:59:30.153678","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","2c:fe","","","","","","","","","","","","","","","","","","",""
"29366","2025-01-03 00:59:30.158616","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","40:00","","","","","","","","","","","","","","","","","","",""
"29368","2025-01-03 00:59:30.163874","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Controller Commands","LE Set Extended Scan Parameters","41:20","","","41","01:a0","","","","","","","","","","","","","","","","","","",""
"29370","2025-01-03 00:59:30.168779","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"29372","2025-01-03 00:59:30.173962","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"29374","2025-01-03 00:59:30.178832","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Controller Commands","LE Set Extended Scan Parameters","41:20","","","41","01:a0","","","","","","","","","","","","","","","","","","",""
"29376","2025-01-03 00:59:30.183839","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"29379","2025-01-03 00:59:33.570939","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"29381","2025-01-03 00:59:33.573677","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Controller Commands","LE Set Extended Scan Parameters","41:20","","","41","01:90","","","","","","","","","","","","","","","","","","",""
"29383","2025-01-03 00:59:33.579793","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"29385","2025-01-03 00:59:33.586510","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"29387","2025-01-03 00:59:33.592706","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","","","","","","","","","","","","","","","","","","","",""
"29389","2025-01-03 00:59:33.598690","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","","","","","","","","","","","","","","","","","","","",""
"29391","2025-01-03 00:59:33.604857","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","","","","","","","","","","","","","","","","","","","",""
"29393","2025-01-03 00:59:35.997786","host","controller","HCI_CMD","6","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","","","","","","","","","","","","","","","","","","","",""
"29395","2025-01-03 00:59:36.006185","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","aa:fe","","","","","","","","","","","","","","","","","","",""
"29397","2025-01-03 00:59:36.012362","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","40:00","","","","","","","","","","","","","","","","","","",""
"29399","2025-01-03 00:59:36.018935","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","f6:ff","","","","","","","","","","","","","","","","","","",""
"29401","2025-01-03 00:59:36.024945","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","40:00","","","","","","","","","","","","","","","","","","",""
"29403","2025-01-03 00:59:36.031178","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","2c:fe","","","","","","","","","","","","","","","","","","",""
"29405","2025-01-03 00:59:36.037969","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","40:00","","","","","","","","","","","","","","","","","","",""
"29407","2025-01-03 00:59:36.044168","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Controller Commands","LE Set Extended Scan Parameters","41:20","","","41","01:90","","","","","","","","","","","","","","","","","","",""
"29409","2025-01-03 00:59:36.049950","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"29411","2025-01-03 00:59:36.056150","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"29413","2025-01-03 00:59:36.062393","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Controller Commands","LE Set Extended Scan Parameters","41:20","","","41","01:90","","","","","","","","","","","","","","","","","","",""
"29415","2025-01-03 00:59:36.068666","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"29418","2025-01-03 00:59:45.725222","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"29420","2025-01-03 00:59:45.728563","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Controller Commands","LE Set Extended Scan Parameters","41:20","","","41","01:90","","","","","","","","","","","","","","","","","","",""
"29422","2025-01-03 00:59:45.734966","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"29424","2025-01-03 00:59:45.741120","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"29426","2025-01-03 00:59:45.747572","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","","","","","","","","","","","","","","","","","","","",""
"29428","2025-01-03 00:59:45.753585","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","","","","","","","","","","","","","","","","","","","",""
"29430","2025-01-03 00:59:45.759891","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","","","","","","","","","","","","","","","","","","","",""
"29432","2025-01-03 01:00:13.663003","host","controller","HCI_CMD","6","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","","","","","","","","","","","","","","","","","","","",""
