"No.","Time","Source","Destination","Protocol","Length","Info","OpGroup","OpCode","Bytes","Event Code","Command Opcode","EvBytes","CID","Command Code","DLCI","Frame type","MCC Command Type","Transaction","C/R","Ctype","Opcode","PDU ID","Operation ID","Transaction","Message Type","Signal","ACP SEID","INT SEID","Expected data speed","Opcode","Handle","Value"
"2338","2025-01-05 04:29:39.962562","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","000000d0000000"
"2339","2025-01-05 04:29:39.973842","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","00000060010000"
"2340","2025-01-05 04:29:39.985077","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","000000b0000000"
"2341","2025-01-05 04:29:39.996344","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","00000090010000"
"2342","2025-01-05 04:29:40.007626","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","00000040000000"
"2343","2025-01-05 04:29:40.018851","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","00000080000000"
"2344","2025-01-05 04:29:40.030091","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","00000030000000"
"2345","2025-01-05 04:29:40.041409","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","00000060000000"
"2346","2025-01-05 04:29:40.052586","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","00000010000000"
"2347","2025-01-05 04:29:40.063859","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","0000ff4f000000"
"2348","2025-01-05 04:29:40.075098","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","0000ff1f000000"
"2349","2025-01-05 04:29:40.086354","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","0000fe6f000000"
"2350","2025-01-05 04:29:40.097655","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","00000030000000"
"2351","2025-01-05 04:29:40.108843","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","0000ff7f000000"
"2352","2025-01-05 04:29:40.120090","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","0000ff3f000000"
"2353","2025-01-05 04:29:40.131369","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","0000fd6f000000"
"2354","2025-01-05 04:29:40.142828","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","0000ff3f000000"
"2355","2025-01-05 04:29:40.153891","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","0000ff5f000000"
"2356","2025-01-05 04:29:40.165163","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","00000010000000"
"2357","2025-01-05 04:29:40.176402","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","0000ff1f000000"
"2358","2025-01-05 04:29:40.187636","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","00000010000000"
"2359","2025-01-05 04:29:40.198923","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","00000010000000"
"2360","2025-01-05 04:29:40.232599","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","00000010000000"
"2361","2025-01-05 04:29:40.243842","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","0000ff2f000000"
"2362","2025-01-05 04:29:40.255093","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","0000ff4f000000"
"2363","2025-01-05 04:29:40.266348","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","00000020000000"
"2364","2025-01-05 04:29:40.277659","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","00000050000000"
"2365","2025-01-05 04:29:40.288852","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","0000ff2f000000"
"2366","2025-01-05 04:29:40.300135","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","0000ff9f000000"
"2367","2025-01-05 04:29:40.311360","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","000000b0000000"
"2368","2025-01-05 04:29:40.322629","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","000001e0010000"
"2369","2025-01-05 04:29:40.333858","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","00000180000000"
"2370","2025-01-05 04:29:40.345108","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","000003a0010000"
"2371","2025-01-05 04:29:40.356350","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","000003e0000000"
"2372","2025-01-05 04:29:40.367592","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","00000180000000"
"2373","2025-01-05 04:29:40.378845","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","00000020000000"
"2374","2025-01-05 04:29:40.390066","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","00000110000000"
"2375","2025-01-05 04:29:40.468672","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","000000f0ff0000"
"2376","2025-01-05 04:29:40.469485","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","000000f0ff0000"
"2377","2025-01-05 04:29:40.536364","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","00000010000000"
"2378","2025-01-05 04:29:40.603872","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","00000010000000"
"2379","2025-01-05 04:29:40.615087","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","00000100000000"
"2380","2025-01-05 04:29:40.840120","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","01000000000000"
"2381","2025-01-05 04:29:41.031217","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","010000f0ff0000"
"2382","2025-01-05 04:29:41.031825","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","0100ff0f000000"
"2383","2025-01-05 04:29:41.053941","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","010000d0ff0000"
"2384","2025-01-05 04:29:41.065231","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","010000e0ff0000"
"2385","2025-01-05 04:29:41.076422","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","0100ffafff0000"
"2386","2025-01-05 04:29:41.087597","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","010000f0ff0000"
"2387","2025-01-05 04:29:41.098867","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","0100ff9fff0000"
"2388","2025-01-05 04:29:41.110146","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","0100ffcfff0000"
"2389","2025-01-05 04:29:41.121454","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","0100ffafff0000"
"2390","2025-01-05 04:29:41.132608","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","0100ffffff0000"
"2391","2025-01-05 04:29:41.143853","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","01000090ff0000"
"2392","2025-01-05 04:29:41.155150","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","01000070ff0000"
"2393","2025-01-05 04:29:41.166363","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","010001e0fe0000"
"2394","2025-01-05 04:29:41.177597","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","01000080ff0000"
"2395","2025-01-05 04:29:41.188895","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","01000310ff0000"
"2396","2025-01-05 04:29:41.200119","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","010001a0ff0000"
"2397","2025-01-05 04:29:41.211375","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","01000140ff0000"
"2398","2025-01-05 04:29:41.222588","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","010000e0ff0000"
"2399","2025-01-05 04:29:41.233863","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","01000090ff0000"
"2400","2025-01-05 04:29:41.245115","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","010000e0ff0000"
"2401","2025-01-05 04:29:41.256392","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","010000a0ff0000"
"2402","2025-01-05 04:29:41.267607","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","010001b0ff0000"
"2403","2025-01-05 04:29:41.278907","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","0100ff8fff0000"
"2404","2025-01-05 04:29:41.290112","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","0100ffdfff0000"
"2405","2025-01-05 04:29:41.301463","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","010000d0ff0000"
"2406","2025-01-05 04:29:41.312639","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","010000c0ff0000"
"2407","2025-01-05 04:29:41.323875","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","0100ff8fff0000"
"2408","2025-01-05 04:29:41.335083","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","010000e0ff0000"
"2409","2025-01-05 04:29:41.346420","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","010000b0ff0000"
"2410","2025-01-05 04:29:41.368861","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","010001e0ff0000"
"2411","2025-01-05 04:29:41.380131","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","010000d0ff0000"
"2412","2025-01-05 04:29:41.391363","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","010000e0ff0000"
"2413","2025-01-05 04:29:41.402600","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","010000f0ff0000"
"2414","2025-01-05 04:29:41.413932","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","010001c0ff0000"
"2415","2025-01-05 04:29:41.469947","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","010000d0ff0000"
"2416","2025-01-05 04:29:41.470721","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","010000f0ff0000"
"2417","2025-01-05 04:29:41.481433","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","010001c0ff0000"
"2418","2025-01-05 04:29:41.492637","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","010001e0ff0000"
"2419","2025-01-05 04:29:41.503895","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","01000350ff0000"
"2420","2025-01-05 04:29:41.515209","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","01000190ff0000"
"2421","2025-01-05 04:29:41.526344","d3:93:18:c5:56:9f (LOGI M240)","MotorolaMobi_52:b1:b6 (moto g04s)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0028 (Human Interface Device: Report)","","","11:20","","","11","04:00","","","","","","","","","","","","","","","","","Handle Value Notification","0x0028","01000090ff0000"
